brand_clean_encoded,condition_encoded,location_clean_encoded,phone_model_clean_encoded,storage_gb,ram_gb,is_member_flag,price,title,brand,model,condition,location,storage,ram,phone_model,brand_clean,location_clean,phone_model_clean
13,1,4,93,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,11900.0,Vivo Y17 (Used),Vivo,Y17,Used,Colombo,Unknown,Unknown,Y17,Vivo,Colombo,Y17
1,0,4,74,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,95990.0,Google Pixel 7 5G|8GB|128GB (Brand New),Google,Pixel 7 5G|8GB|128GB,Brand New,Colombo,8GB,8GB,Pixel 7,Google,Colombo,Pixel 7
1,1,6,75,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,84990.0,Google Pixel 7 Pro 128GB (Used),Google,Pixel 7 Pro 128GB,Used,Gampaha,128GB,Unknown,Pixel 7 Pro,Google,Gampaha,Pixel 7 Pro
10,1,8,67,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,38500.0,Samsung Galaxy S21 Plus 5G 256GB (Used),Samsung,Galaxy S21 Plus 5G 256GB,Used,Kalutara,256GB,Unknown,Galaxy S21 Plus,Samsung,Kalutara,Other
10,1,5,43,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,35000.0,Samsung Galaxy S21 Ultra (Used),Samsung,Galaxy S21 Ultra,Used,Galle,Unknown,Unknown,Galaxy S21 Ultra,Samsung,Galle,Galaxy S21 Ultra
0,1,4,106,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,123999.0,Apple iPhone 13 Pro 128GB (Used),Apple,iPhone 13 Pro 128GB,Used,Colombo,128GB,Unknown,iPhone 13 Pro,Apple,Colombo,iPhone 13 Pro
0,1,2,97,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,56000.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Badulla,Unknown,Unknown,iPhone 11,Apple,Badulla,iPhone 11
11,1,6,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,59000.0,Sony Xperia 1 III 5G/12/256GB (Used),Sony,Xperia 1 III 5G/12/256GB,Used,Gampaha,256GB,Unknown,Xperia 1 III /12,Sony,Gampaha,Other
0,1,4,117,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,194000.0,Apple iPhone 15 Pro 128GB (Used),Apple,iPhone 15 Pro 128GB,Used,Colombo,128GB,Unknown,iPhone 15 Pro,Apple,Colombo,iPhone 15 Pro
0,1,4,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,75000.0,Apple iPhone 12 (Used),Apple,iPhone 12,Used,Colombo,Unknown,Unknown,iPhone 12,Apple,Colombo,iPhone 12
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,65000.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Colombo,Unknown,Unknown,iPhone 11,Apple,Colombo,iPhone 11
13,1,4,96,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,8900.0,Vivo Y93 (Used),Vivo,Y93,Used,Colombo,Unknown,Unknown,Y93,Vivo,Colombo,Y93
13,0,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,55000.0,Vivo V40 256GB 12GB5G (Brand New),Vivo,V40 256GB 12GB5G,Brand New,Colombo,256GB,Unknown,V40,Vivo,Colombo,Other
0,1,6,107,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,130000.0,Apple iPhone 13 Pro Max 256GB (Used),Apple,iPhone 13 Pro Max 256GB,Used,Gampaha,256GB,Unknown,iPhone 13 Pro Max,Apple,Gampaha,iPhone 13 Pro Max
13,1,4,96,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,8300.0,Vivo Y93 6GB/128GB (Used),Vivo,Y93 6GB/128GB,Used,Colombo,6GB,6GB,Y93,Vivo,Colombo,Y93
0,0,4,125,1.1670253922213827,-0.04410889209389428,0.7196605824810245,379900.0,Apple iPhone 17 Pro 256GB (Brand New),Apple,iPhone 17 Pro 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro,Apple,Colombo,iPhone 17 Pro
4,1,6,59,-1.3474175646073743,-0.04410889209389428,-1.3895439382722716,29000.0,Infinix Hot 60i 6GB 128GB (Used),Infinix,Hot 60i 6GB 128GB,Used,Gampaha,6GB,Unknown,Hot 60i,Infinix,Gampaha,Hot 60i
10,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,14500.0,Samsung Galaxy M01s (Used),Samsung,Galaxy M01s,Used,Colombo,Unknown,Unknown,Galaxy M01s,Samsung,Colombo,Other
0,1,4,102,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,86490.0,Apple iPhone 12 Pro 128GB (Used),Apple,iPhone 12 Pro 128GB,Used,Colombo,128GB,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
13,1,4,93,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,10900.0,Vivo Y17 8GB|256GB (Used),Vivo,Y17 8GB|256GB,Used,Colombo,8GB,8GB,Y17,Vivo,Colombo,Y17
10,1,9,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,38000.0,Samsung Galaxy F23 (Used),Samsung,Galaxy F23,Used,Kandy,Unknown,Unknown,Galaxy F23,Samsung,Kandy,Other
10,0,4,55,1.1670253922213827,-0.04410889209389428,0.7196605824810245,276990.0,Samsung Galaxy S25 Ultra 256GB (Brand New),Samsung,Galaxy S25 Ultra 256GB,Brand New,Colombo,256GB,Unknown,Galaxy S25 Ultra,Samsung,Colombo,Galaxy S25 Ultra
0,1,0,134,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,58000.0,Apple iPhone X (Used),Apple,iPhone X,Used,Ampara,Unknown,Unknown,iPhone X,Apple,Ampara,iPhone X
0,1,9,112,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,175000.0,Apple iPhone 14 Pro Max (Used),Apple,iPhone 14 Pro Max,Used,Kandy,Unknown,Unknown,iPhone 14 Pro Max,Apple,Kandy,iPhone 14 Pro Max
8,1,4,67,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,11500.0,Sharp A2001sh 4GB 64GB (Used),Other,Sharp A2001sh 4GB 64GB,Used,Colombo,4GB,Unknown,Sharp A2001sh,Other,Colombo,Other
0,1,6,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,82000.0,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,Used,Gampaha,128GB,Unknown,iPhone 12,Apple,Gampaha,iPhone 12
10,1,0,30,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,35500.0,Samsung Galaxy A54 (Used),Samsung,Galaxy A54,Used,Ampara,Unknown,Unknown,Galaxy A54,Samsung,Ampara,Galaxy A54
0,0,4,67,3.74181498001403,-0.04410889209389428,0.7196605824810245,432900.0,Apple iPhone 17 Pro eSIM 512GB (Brand New),Apple,iPhone 17 Pro eSIM 512GB,Brand New,Colombo,512GB,Unknown,iPhone 17 Pro eSIM,Apple,Colombo,Other
0,1,6,99,1.1670253922213827,-0.04410889209389428,0.7196605824810245,84999.0,Apple iPhone 11 Pro 256GB (Used),Apple,iPhone 11 Pro 256GB,Used,Gampaha,256GB,Unknown,iPhone 11 Pro,Apple,Gampaha,iPhone 11 Pro
0,1,6,111,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,164999.0,Apple iPhone 14 Pro 128GB (Used),Apple,iPhone 14 Pro 128GB,Used,Gampaha,128GB,Unknown,iPhone 14 Pro,Apple,Gampaha,iPhone 14 Pro
0,1,6,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,101999.0,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,Used,Gampaha,128GB,Unknown,iPhone 13,Apple,Gampaha,iPhone 13
0,1,4,99,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,63000.0,Apple iPhone 11 Pro (Used),Apple,iPhone 11 Pro,Used,Colombo,Unknown,Unknown,iPhone 11 Pro,Apple,Colombo,iPhone 11 Pro
0,1,4,99,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,74000.0,Apple iPhone 11 Pro (Used),Apple,iPhone 11 Pro,Used,Colombo,Unknown,Unknown,iPhone 11 Pro,Apple,Colombo,iPhone 11 Pro
10,1,15,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,41000.0,Samsung Galaxy A73 5G (Used),Samsung,Galaxy A73 5G,Used,Trincomalee,Unknown,Unknown,Galaxy A73,Samsung,Trincomalee,Other
10,1,4,46,1.1670253922213827,22.14454270889145,0.7196605824810245,104900.0,Samsung Galaxy S23 256GB/512GB 8GBRam (Used),Samsung,Galaxy S23 256GB/512GB 8GBRam,Used,Colombo,256GB,256GB,Galaxy S23,Samsung,Colombo,Galaxy S23
0,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,93000.0,Apple iPhone 12 Pro Gray (Used),Apple,iPhone 12 Pro Gray,Used,Colombo,Unknown,Unknown,iPhone 12 Pro Gray,Apple,Colombo,Other
0,1,12,101,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,71500.0,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,Used,Matale,128GB,Unknown,iPhone 12,Apple,Other,iPhone 12
0,1,5,121,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,110000.0,Apple iPhone 16 Pro 128GB (Used),Apple,iPhone 16 Pro 128GB,Used,Galle,128GB,Unknown,iPhone 16 Pro,Apple,Galle,iPhone 16 Pro
0,0,4,126,1.1670253922213827,-0.04410889209389428,0.7196605824810245,413000.0,Apple iPhone 17 Pro Max 256GB (Brand New),Apple,iPhone 17 Pro Max 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro Max,Apple,Colombo,iPhone 17 Pro Max
10,1,8,34,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,40999.0,Samsung Galaxy F07 (Used),Samsung,Galaxy F07,Used,Kalutara,Unknown,Unknown,Galaxy F07,Samsung,Kalutara,Galaxy F07
10,1,13,67,-1.3675331082620044,-0.40199036952914174,-1.3895439382722716,12500.0,Samsung Galaxy M11 4GB RAM 32GB (Used),Samsung,Galaxy M11 4GB RAM 32GB,Used,Puttalam,4GB,4GB,Galaxy M11,Samsung,Puttalam,Other
0,0,4,125,3.74181498001403,-0.04410889209389428,0.7196605824810245,435000.0,Apple iPhone 17 Pro 512GB (Brand New),Apple,iPhone 17 Pro 512GB,Brand New,Colombo,512GB,Unknown,iPhone 17 Pro,Apple,Colombo,iPhone 17 Pro
0,1,6,109,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,119999.0,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,Used,Gampaha,128GB,Unknown,iPhone 14,Apple,Gampaha,iPhone 14
13,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,49900.0,Vivo T4 (Used),Vivo,T4,Used,Colombo,Unknown,Unknown,T4,Vivo,Colombo,Other
0,0,4,120,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,245000.0,Apple iPhone 16 Plus 128GB (Brand New),Apple,iPhone 16 Plus 128GB,Brand New,Colombo,128GB,Unknown,iPhone 16 Plus,Apple,Colombo,iPhone 16 Plus
10,0,4,32,-1.2870709336434842,0.31377258534135316,0.7196605824810245,110000.0,Samsung Galaxy A56 12GB|256GB (Brand New),Samsung,Galaxy A56 12GB|256GB,Brand New,Colombo,12GB,12GB,Galaxy A56,Samsung,Colombo,Galaxy A56
0,0,4,119,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,221000.0,Apple iPhone 16 128GB (Brand New),Apple,iPhone 16 128GB,Brand New,Colombo,128GB,Unknown,iPhone 16,Apple,Colombo,iPhone 16
0,0,4,115,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,185000.0,Apple iPhone 15 128GB (Brand New),Apple,iPhone 15 128GB,Brand New,Colombo,128GB,Unknown,iPhone 15,Apple,Colombo,iPhone 15
15,0,6,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,49500.0,ZTE V80 Pro 8/256GB (Brand New),ZTE,V80 Pro 8/256GB,Brand New,Gampaha,256GB,Unknown,V80 Pro 8,ZTE,Gampaha,Other
1,1,5,74,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,69990.0,Google Pixel 7 5G 8GB RAM 128GB (Used),Google,Pixel 7 5G 8GB RAM 128GB,Used,Galle,8GB,8GB,Pixel 7,Google,Galle,Pixel 7
1,1,5,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,69990.0,Google Pixel 6 5G 8GB RAM 128GB (New),Google,Pixel 6 5G 8GB RAM 128GB (New),Used,Galle,8GB,8GB,Pixel 6 (New,Google,Galle,Other
0,0,4,115,1.1670253922213827,-0.04410889209389428,0.7196605824810245,221000.0,Apple iPhone 15 256GB (Brand New),Apple,iPhone 15 256GB,Brand New,Colombo,256GB,Unknown,iPhone 15,Apple,Colombo,iPhone 15
0,1,6,111,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,179500.0,Apple iPhone 14 Pro 256GB (Used),Apple,iPhone 14 Pro 256GB,Used,Gampaha,256GB,Unknown,iPhone 14 Pro,Apple,Gampaha,iPhone 14 Pro
14,0,4,5,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,52499.0,Xiaomi Redmi 15C (Brand New),Xiaomi,Redmi 15C,Brand New,Colombo,Unknown,Unknown,15C,Xiaomi,Colombo,15C
2,1,13,67,-1.3474175646073743,-0.22304963081151802,-1.3895439382722716,24000.0,Honor X6b 6GB RAM 128GB (Used),Honor,X6b 6GB RAM 128GB,Used,Puttalam,6GB,6GB,X6b,Honor,Puttalam,Other
0,1,4,97,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,69000.0,Apple iPhone 11 256GB (Used),Apple,iPhone 11 256GB,Used,Colombo,256GB,Unknown,iPhone 11,Apple,Colombo,iPhone 11
15,0,6,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,64500.0,ZTE nubia Air 5G 8/256GB (Brand New),ZTE,nubia Air 5G 8/256GB,Brand New,Gampaha,256GB,Unknown,nubia Air 8,ZTE,Gampaha,Other
14,0,6,5,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,44500.0,Xiaomi Redmi 15C 8GB 256GB (Brand New),Xiaomi,Redmi 15C 8GB 256GB,Brand New,Gampaha,8GB,Unknown,15C,Xiaomi,Gampaha,15C
0,1,4,119,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,170000.0,Apple iPhone 16 128GB (Used),Apple,iPhone 16 128GB,Used,Colombo,128GB,Unknown,iPhone 16,Apple,Colombo,iPhone 16
0,1,12,100,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,79000.0,Apple iPhone 11 Pro Max (Used),Apple,iPhone 11 Pro Max,Used,Kilinochchi,Unknown,Unknown,iPhone 11 Pro Max,Apple,Other,iPhone 11 Pro Max
10,0,4,24,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,46458.0,Samsung Galaxy A16 6GB 128GB (Brand New),Samsung,Galaxy A16 6GB 128GB,Brand New,Colombo,6GB,Unknown,Galaxy A16,Samsung,Colombo,Galaxy A16
0,1,4,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,94800.0,Apple iPhone 13 (Used),Apple,iPhone 13,Used,Colombo,Unknown,Unknown,iPhone 13,Apple,Colombo,iPhone 13
12,0,6,67,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,31590.0,Tecno Spark 30C 6GB 128GB (Brand New),Tecno,Spark 30C 6GB 128GB,Brand New,Gampaha,6GB,Unknown,Spark 30C,Tecno,Gampaha,Other
2,0,6,7,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,134000.0,Honor 400 5G 12GB 256GB (Brand New),Honor,400 5G 12GB 256GB,Brand New,Gampaha,12GB,Unknown,400,Honor,Gampaha,400
0,1,4,102,3.74181498001403,-0.04410889209389428,-1.3895439382722716,99000.0,Apple iPhone 12 Pro 512GB (Used),Apple,iPhone 12 Pro 512GB,Used,Colombo,512GB,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
8,1,6,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,2990.0,Sky i21 Keypad Phone (New),Other,Sky i21 Keypad Phone (New),Used,Gampaha,Unknown,Unknown,Sky i21 Keypad Phone (New,Other,Gampaha,Other
10,1,9,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,16500.0,Samsung Galaxy A04 (Used),Samsung,Galaxy A04,Used,Kandy,Unknown,Unknown,Galaxy A04,Samsung,Kandy,Other
4,0,6,58,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,55990.0,Infinix Hot 60 Pro 8GB 256GB (Brand New),Infinix,Hot 60 Pro 8GB 256GB,Brand New,Gampaha,8GB,Unknown,Hot 60 Pro,Infinix,Gampaha,Hot 60 Pro
2,0,6,7,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,129590.0,Honor 400 5G 12GB 256GB (Brand New),Honor,400 5G 12GB 256GB,Brand New,Gampaha,12GB,Unknown,400,Honor,Gampaha,400
15,0,6,67,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,23990.0,ZTE Blade A56 4GB 64GB (Brand New),ZTE,Blade A56 4GB 64GB,Brand New,Gampaha,4GB,Unknown,Blade A56,ZTE,Gampaha,Other
0,1,9,105,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,94500.0,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,Used,Kandy,128GB,Unknown,iPhone 13,Apple,Kandy,iPhone 13
8,0,6,83,-1.3775908800893195,-0.04410889209389428,0.7196605824810245,19990.0,TCL 503 3GB 64GB (Brand New),Other,TCL 503 3GB 64GB,Brand New,Gampaha,3GB,Unknown,TCL 503,Other,Gampaha,TCL 503
14,0,6,4,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,52500.0,Xiaomi Redmi 15 8GB 256GB (Brand New),Xiaomi,Redmi 15 8GB 256GB,Brand New,Gampaha,8GB,Unknown,15,Xiaomi,Gampaha,15
10,0,4,25,1.1670253922213827,-0.04410889209389428,0.7196605824810245,61999.0,Samsung Galaxy A17 256GB (Brand New),Samsung,Galaxy A17 256GB,Brand New,Colombo,256GB,Unknown,Galaxy A17,Samsung,Colombo,Galaxy A17
0,1,9,106,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,124500.0,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,Used,Kandy,256GB,Unknown,iPhone 13 Pro,Apple,Kandy,iPhone 13 Pro
0,1,9,106,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,122500.0,Apple iPhone 13 Pro 128GB (Used),Apple,iPhone 13 Pro 128GB,Used,Kandy,128GB,Unknown,iPhone 13 Pro,Apple,Kandy,iPhone 13 Pro
0,1,9,107,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,142500.0,Apple iPhone 13 Pro Max 128GB (Used),Apple,iPhone 13 Pro Max 128GB,Used,Kandy,128GB,Unknown,iPhone 13 Pro Max,Apple,Kandy,iPhone 13 Pro Max
1,1,4,74,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,60000.0,Google Pixel 7 128GB (Used),Google,Pixel 7 128GB,Used,Colombo,128GB,Unknown,Pixel 7,Google,Colombo,Pixel 7
8,1,3,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,20000.0,Moto G04s (Used),Other,Moto G04s,Used,Batticaloa,Unknown,Unknown,Moto G04s,Other,Batticaloa,Other
0,1,4,136,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,49999.0,Apple iPhone XR 128GB Red Fullset (Used),Apple,iPhone XR 128GB Red Fullset,Used,Colombo,128GB,Unknown,iPhone XR Red,Apple,Colombo,iPhone XR Red
0,1,6,117,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,189999.0,Apple iPhone 15 Pro 128GB (Used),Apple,iPhone 15 Pro 128GB,Used,Gampaha,128GB,Unknown,iPhone 15 Pro,Apple,Gampaha,iPhone 15 Pro
0,1,10,130,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,28000.0,Apple iPhone 8 (Used),Apple,iPhone 8,Used,Kurunegala,Unknown,Unknown,iPhone 8,Apple,Kurunegala,iPhone 8
10,1,11,51,3.74181498001403,-0.04410889209389428,0.7196605824810245,205000.0,Samsung Galaxy S24 Ultra 512GB (Used),Samsung,Galaxy S24 Ultra 512GB,Used,Matara,512GB,Unknown,Galaxy S24 Ultra,Samsung,Matara,Galaxy S24 Ultra
8,1,8,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,25000.0,Moto G35 5 G (Used),Other,Moto G35 5 G,Used,Kalutara,Unknown,Unknown,Moto G35 5 G,Other,Kalutara,Other
10,1,2,18,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,20000.0,Samsung Galaxy A06 (Used),Samsung,Galaxy A06,Used,Badulla,Unknown,Unknown,Galaxy A06,Samsung,Badulla,Galaxy A06
10,0,4,25,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,46900.0,Samsung Galaxy A17 6GB+128GB (Brand New),Samsung,Galaxy A17 6GB+128GB,Brand New,Colombo,6GB,Unknown,Galaxy A17,Samsung,Colombo,Galaxy A17
7,1,3,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,55000.0,Oppo Reno 11 5G (Used),Oppo,Reno 11 5G,Used,Batticaloa,Unknown,Unknown,Reno 11,Oppo,Batticaloa,Other
2,0,6,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,57500.0,Honor 200 Smart 5G (Brand New),Honor,200 Smart 5G,Brand New,Gampaha,Unknown,Unknown,200 Smart,Honor,Gampaha,Other
13,1,11,96,-1.3474175646073743,-0.04410889209389428,-1.3895439382722716,7000.0,Vivo Y93 6GB 128GB (Used),Vivo,Y93 6GB 128GB,Used,Matara,6GB,Unknown,Y93,Vivo,Matara,Y93
0,1,5,104,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,55000.0,Apple iPhone 12 mini (Used),Apple,iPhone 12 mini,Used,Galle,Unknown,Unknown,iPhone 12 mini,Apple,Galle,iPhone 12 mini
7,1,4,10,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,11990.0,Oppo A31 8GB/ 256GB (Used),Oppo,A31 8GB/ 256GB,Used,Colombo,8GB,8GB,A31,Oppo,Colombo,A31
0,1,14,137,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,50000.0,Apple iPhone XS (Used),Apple,iPhone XS,Used,Ratnapura,Unknown,Unknown,iPhone XS,Apple,Ratnapura,iPhone XS
0,1,4,103,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,110000.0,Apple iPhone 12 Pro Max (Used),Apple,iPhone 12 Pro Max,Used,Colombo,Unknown,Unknown,iPhone 12 Pro Max,Apple,Colombo,iPhone 12 Pro Max
13,1,4,96,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,9000.0,Vivo Y93 (Used),Vivo,Y93,Used,Colombo,Unknown,Unknown,Y93,Vivo,Colombo,Y93
0,1,4,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,93900.0,Apple iPhone 13 (Used),Apple,iPhone 13,Used,Colombo,Unknown,Unknown,iPhone 13,Apple,Colombo,iPhone 13
0,1,4,100,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,85000.0,Apple iPhone 11 Pro Max 256GB (Used),Apple,iPhone 11 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 11 Pro Max,Apple,Colombo,iPhone 11 Pro Max
0,1,9,104,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,65000.0,Apple iPhone 12 mini (Used),Apple,iPhone 12 mini,Used,Kandy,Unknown,Unknown,iPhone 12 mini,Apple,Kandy,iPhone 12 mini
0,1,4,122,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,295000.0,Apple iPhone 16 Pro Max 256GB (Used),Apple,iPhone 16 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 16 Pro Max,Apple,Colombo,iPhone 16 Pro Max
0,1,3,129,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,35000.0,Apple iPhone 7 Plus (Used),Apple,iPhone 7 Plus,Used,Batticaloa,Unknown,Unknown,iPhone 7 Plus,Apple,Batticaloa,iPhone 7 Plus
10,1,4,21,-0.12036940167494091,10.69233543096353,-1.3895439382722716,15500.0,Samsung Galaxy A12 128GB/4GB (Used),Samsung,Galaxy A12 128GB/4GB,Used,Colombo,128GB,128GB,Galaxy A12,Samsung,Colombo,Galaxy A12
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,63000.0,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,Used,Colombo,128GB,Unknown,iPhone 11,Apple,Colombo,iPhone 11
0,1,4,101,1.1670253922213827,-0.04410889209389428,0.7196605824810245,82999.0,Apple iPhone 12 256GB (Used),Apple,iPhone 12 256GB,Used,Colombo,256GB,Unknown,iPhone 12,Apple,Colombo,iPhone 12
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,72000.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Colombo,Unknown,Unknown,iPhone 11,Apple,Colombo,iPhone 11
13,1,6,92,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,32000.0,Vivo Y11 (Used),Vivo,Y11,Used,Gampaha,Unknown,Unknown,Y11,Vivo,Gampaha,Y11
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,60700.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Colombo,Unknown,Unknown,iPhone 11,Apple,Colombo,iPhone 11
2,1,4,87,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,60000.0,Honor X7b (Used),Honor,X7b,Used,Colombo,Unknown,Unknown,X7b,Honor,Colombo,X7b
10,1,7,42,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,32500.0,Samsung Galaxy S21 FE 5G (Used),Samsung,Galaxy S21 FE 5G,Used,Jaffna,Unknown,Unknown,Galaxy S21 FE,Samsung,Jaffna,Galaxy S21 FE
0,1,9,137,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,55000.0,Apple iPhone XS 256GB (Used),Apple,iPhone XS 256GB,Used,Kandy,256GB,Unknown,iPhone XS,Apple,Kandy,iPhone XS
0,1,4,102,1.1670253922213827,-0.04410889209389428,0.7196605824810245,99999.0,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
0,1,5,99,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,77000.0,Apple iPhone 11 Pro 256GB (Used),Apple,iPhone 11 Pro 256GB,Used,Galle,256GB,Unknown,iPhone 11 Pro,Apple,Galle,iPhone 11 Pro
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,60100.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Colombo,Unknown,Unknown,iPhone 11,Apple,Colombo,iPhone 11
6,0,4,67,1.1670253922213827,0.6716540627766007,0.7196605824810245,69000.0,OnePlus 11R 256GB 16GB RAM 5G (Brand New),OnePlus,11R 256GB 16GB RAM 5G,Brand New,Colombo,256GB,16GB,11R,OnePlus,Colombo,Other
0,1,11,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,172000.0,Apple iPhone 16 128 G/B (Used),Apple,iPhone 16 128 G/B,Used,Matara,Unknown,Unknown,iPhone 16 128 G/B,Apple,Matara,Other
0,1,4,137,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,51000.0,Apple iPhone XS (Used),Apple,iPhone XS,Used,Colombo,Unknown,Unknown,iPhone XS,Apple,Colombo,iPhone XS
